Level of Education,Province,Fields of Study,Type of AI,PE1,PE2,PE3,PE4,PE5,PE6,PE7,PE8,PE9,PE10,PE11,PE12,PE13,PE14,PE15,PE16,PE17,PE18,PE19,PE20,CU1,CU2,CU3,CU4,ATU1,ATU2,ATU3,ATU4,ATU5,AUP1,AUP2,AUP3,AUP4,AUP5,MIUA1,MIUA2,MIUA3,MIUA4,MIUA5,Respondent,Gender,University,Gender_Label,University_Label,Education_Label,Province_Label,Field_Label,AI_Label,PE_Score,CU_Score,ATU_Score,AUP_Score,MIUA_Score,PE_Score_Scaled,CU_Score_Scaled,ATU_Score_Scaled,AUP_Score_Scaled,MIUA_Score_Scaled
2.0,4.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,377,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,3.0,2.0,3.0,1.2,2.4,-0.10022893119472726,-0.7348845571344876,0.21817159690144344,-2.724728451756252,-0.5788234753072827
2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,378,1,1,Male,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",Canva - IA,3.0,3.0,2.8,2.8,2.8,-0.10022893119472726,0.8729400311032701,-0.12598454175146376,0.2477025865232947,0.07603189718019399
2.0,4.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,379,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,2.2,2.0,3.0,2.0,2.2,-1.5765188775890724,-0.7348845571344876,0.21817159690144344,-1.2385129326164783,-0.9062511615510207
2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,380,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,3.45,2.25,2.8,3.0,3.0,0.7301841636520924,-0.33292841007504825,-0.12598454175146376,0.6192564663082384,0.4034595834239327
2.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,381,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Economics (Economics, Management, Marketing, Economic Education)",ChatGPT,3.0,3.0,3.0,2.8,2.6,-0.10022893119472726,0.8729400311032701,0.21817159690144344,0.2477025865232947,-0.251395789063544
2.0,4.0,7.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,382,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,3.55,4.0,2.4,3.0,3.0,0.9147204069513849,2.480764619341028,-0.8142968190572774,0.6192564663082384,0.4034595834239327
2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,383,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,3.3,1.25,2.4,2.4,2.0,0.453379798703152,-1.940752998312806,-0.8142968190572774,-0.4954051730465919,-1.2336788477947593
3.0,4.0,5.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,384,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),Language (English/Japanese Literature & Education),Others,1.0,3.0,2.8,2.4,2.6,-3.790953797180591,0.8729400311032701,-0.12598454175146376,-0.4954051730465919,-0.251395789063544
2.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,4.0,4.0,385,1,1,Male,Public,Undergraduate (S1),Jambi (Jambi),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,2.5,3.25,2.8,2.6,2.6,-1.0229101476911933,1.2748961781627095,-0.12598454175146376,-0.12385129326164818,-0.251395789063544
2.0,4.0,6.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,386,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Economics (Economics, Management, Marketing, Economic Education)",ChatGPT,1.7,1.25,1.4,1.4,1.2,-2.499200094085539,-1.940752998312806,-2.535077512321812,-2.3531745719713086,-2.543389592769713
2.0,4.0,7.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,387,1,1,Male,Public,Undergraduate (S1),Sumatera Barat (Padang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Others,3.0,2.0,3.0,3.0,2.0,-0.10022893119472726,-0.7348845571344876,0.21817159690144344,0.6192564663082384,-1.2336788477947593
2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,388,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,3.0,2.5,2.4,2.6,2.0,-0.10022893119472726,0.06902773698439121,-0.8142968190572774,-0.12385129326164818,-1.2336788477947593
2.0,19.0,7.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,389,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,2.9,2.25,3.0,2.8,2.8,-0.2847651744940206,-0.33292841007504825,0.21817159690144344,0.2477025865232947,0.07603189718019399
2.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,390,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",Canva - IA,3.35,2.5,3.8,2.2,3.2,0.5456479203527991,0.06902773698439121,1.5947961515130706,-0.8669590528315347,0.7308872696676714
2.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,391,1,1,Male,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,3.4,2.25,3.8,3.6,2.6,0.6379160420024453,-0.33292841007504825,1.5947961515130706,1.7339181056630686,-0.251395789063544
2.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,392,1,1,Male,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,3.5,2.25,3.2,2.4,3.6,0.8224522853017386,-0.33292841007504825,0.5623277355543507,-0.4954051730465919,1.3857426421551482
2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,393,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,2.95,2.5,3.0,2.4,1.4,-0.19249705284437352,0.06902773698439121,0.21817159690144344,-0.4954051730465919,-2.215961906525975
2.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,394,1,1,Male,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,3.0,1.5,3.0,2.4,2.2,-0.10022893119472726,-1.5387968512533665,0.21817159690144344,-0.4954051730465919,-0.9062511615510207
2.0,1.0,7.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,395,1,1,Male,Public,Undergraduate (S1),Nanggroe Aceh Darussalam (Banda Aceh),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,2.0,2.0,2.0,2.0,2.0,-1.9455913641876592,-0.7348845571344876,-1.502609096363091,-1.2385129326164783,-1.2336788477947593
2.0,4.0,2.0,11.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,396,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",Perplexity.AI,2.6,2.0,1.8,2.2,2.4,-0.8383739043918998,-0.7348845571344876,-1.8467652350159978,-0.8669590528315347,-0.5788234753072827
2.0,19.0,7.0,11.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,397,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,3.6,2.0,3.4,2.4,3.6,1.006988528601032,-0.7348845571344876,0.9064838742072571,-0.4954051730465919,1.3857426421551482
2.0,13.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,398,2,1,Female,Public,Undergraduate (S1),South Kalimantan (Banjarbaru),Language (English/Japanese Literature & Education),Canva - IA,2.75,2.25,2.6,2.6,2.4,-0.5615695394429602,-0.33292841007504825,-0.4701406804043702,-0.12385129326164818,-0.5788234753072827
2.0,13.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,399,1,1,Male,Public,Undergraduate (S1),South Kalimantan (Banjarbaru),Language (English/Japanese Literature & Education),ChatGPT,3.0,2.25,1.6,2.4,2.2,-0.10022893119472726,-0.33292841007504825,-2.1909213736689046,-0.4954051730465919,-0.9062511615510207
1.0,4.0,6.0,11.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,400,2,1,Female,Public,Associate Degree (D3),Sumatera Barat (Padang),"Economics (Economics, Management, Marketing, Economic Education)",Perplexity.AI,4.0,1.0,3.2,3.0,3.0,1.7451335017982046,-2.3427091453722455,0.5623277355543507,0.6192564663082384,0.4034595834239327
2.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,401,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,3.55,2.0,3.4,2.2,2.8,0.9147204069513849,-0.7348845571344876,0.9064838742072571,-0.8669590528315347,0.07603189718019399
2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,402,1,1,Male,Public,Undergraduate (S1),Sumatera Barat (Padang),"Engineering (Geological, Civil, IT, Electrical, Computer, Mining, Sports Science)",Canva - IA,4.0,4.0,4.0,4.0,4.0,1.7451335017982046,2.480764619341028,1.938952290165978,2.4770258652329553,2.040598014642625
2.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,403,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Economics (Economics, Management, Marketing, Economic Education)",ChatGPT,2.9,2.75,3.0,2.8,2.8,-0.2847651744940206,0.4709838840438306,0.21817159690144344,0.2477025865232947,0.07603189718019399
2.0,19.0,7.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,404,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,2.95,2.5,2.4,2.6,2.8,-0.19249705284437352,0.06902773698439121,-0.8142968190572774,-0.12385129326164818,0.07603189718019399
2.0,19.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,405,1,1,Male,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,3.0,2.5,3.0,2.8,3.0,-0.10022893119472726,0.06902773698439121,0.21817159690144344,0.2477025865232947,0.4034595834239327
2.0,2.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,406,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Economics (Economics, Management, Marketing, Economic Education)",ChatGPT,3.35,3.0,3.2,2.6,3.0,0.5456479203527991,0.8729400311032701,0.5623277355543507,-0.12385129326164818,0.4034595834239327
2.0,34.0,7.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,407,1,1,Male,Public,Undergraduate (S1),Papua (Jayapura),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Others,4.0,4.0,4.0,4.0,4.0,1.7451335017982046,2.480764619341028,1.938952290165978,2.4770258652329553,2.040598014642625
2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,408,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",ChatGPT,3.8,1.75,3.4,2.4,3.0,1.376061015199618,-1.136840704193927,0.9064838742072571,-0.4954051730465919,0.4034595834239327
2.0,19.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,409,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,2.65,1.75,1.8,1.8,2.0,-0.7461057827422536,-1.136840704193927,-1.8467652350159978,-1.6100668124014217,-1.2336788477947593
2.0,19.0,7.0,11.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,410,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,3.05,1.75,3.8,2.4,3.0,-0.00796080954508099,-1.136840704193927,1.5947961515130706,-0.4954051730465919,0.4034595834239327
2.0,34.0,7.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,411,2,1,Female,Public,Undergraduate (S1),Papua (Jayapura),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Eduten,4.0,1.0,4.0,4.0,4.0,1.7451335017982046,-2.3427091453722455,1.938952290165978,2.4770258652329553,2.040598014642625
2.0,19.0,7.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,412,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,3.0,2.5,3.0,2.8,2.8,-0.10022893119472726,0.06902773698439121,0.21817159690144344,0.2477025865232947,0.07603189718019399
2.0,19.0,7.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,413,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,2.75,2.25,2.4,2.6,2.4,-0.5615695394429602,-0.33292841007504825,-0.8142968190572774,-0.12385129326164818,-0.5788234753072827
2.0,13.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,414,2,1,Female,Public,Undergraduate (S1),South Kalimantan (Banjarbaru),"Social Science (Law, Religious Education, Geography, History, Communication Science, Tourism, IR, Sociology, Civic Ed.)",Canva - IA,2.0,3.0,2.6,2.0,2.6,-1.9455913641876592,0.8729400311032701,-0.4701406804043702,-1.2385129326164783,-0.251395789063544
2.0,24.0,6.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,415,1,1,Male,Public,Undergraduate (S1),West Nusa Tenggara (Mataram),"Economics (Economics, Management, Marketing, Economic Education)",Canva - IA,3.0,2.0,4.0,3.0,2.8,-0.10022893119472726,-0.7348845571344876,1.938952290165978,0.6192564663082384,0.07603189718019399
2.0,19.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,416,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,3.0,2.25,2.8,2.4,2.0,-0.10022893119472726,-0.33292841007504825,-0.12598454175146376,-0.4954051730465919,-1.2336788477947593
2.0,19.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,417,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,3.2,2.25,3.2,2.4,3.0,0.26884355540385946,-0.33292841007504825,0.5623277355543507,-0.4954051730465919,0.4034595834239327
2.0,19.0,7.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,418,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,2.85,2.25,2.4,2.0,2.0,-0.3770332961436669,-0.33292841007504825,-0.8142968190572774,-1.2385129326164783,-1.2336788477947593
2.0,19.0,7.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,419,2,1,Female,Public,Undergraduate (S1),Central Java (Semarang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",DeepL,2.45,2.5,2.8,2.6,2.4,-1.1151782693408394,0.06902773698439121,-0.12598454175146376,-0.12385129326164818,-0.5788234753072827
